Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Import_Renda_Bruta
2020,1.0,Ciutat Vella,3.0,la Barceloneta,42.0,35408.0
"2020,1,Ciutat Vella,4,""Sant Pere, Santa Caterina i la Ribera"",43,47312.0",,,,,,
"2020,1,Ciutat Vella,4,""Sant Pere, Santa Caterina i la Ribera"",44,42428.0",,,,,,
"2020,1,Ciutat Vella,4,""Sant Pere, Santa Caterina i la Ribera"",45,34743.0",,,,,,
"2020,1,Ciutat Vella,4,""Sant Pere, Santa Caterina i la Ribera"",46,35644.0",,,,,,
"2020,1,Ciutat Vella,4,""Sant Pere, Santa Caterina i la Ribera"",47,33983.0",,,,,,
"2020,1,Ciutat Vella,4,""Sant Pere, Santa Caterina i la Ribera"",48,27267.0",,,,,,
"2020,1,Ciutat Vella,4,""Sant Pere, Santa Caterina i la Ribera"",49,38441.0",,,,,,
"2020,1,Ciutat Vella,4,""Sant Pere, Santa Caterina i la Ribera"",50,35714.0",,,,,,
"2020,1,Ciutat Vella,4,""Sant Pere, Santa Caterina i la Ribera"",51,31513.0",,,,,,
"2020,1,Ciutat Vella,4,""Sant Pere, Santa Caterina i la Ribera"",52,54674.0",,,,,,
"2020,1,Ciutat Vella,4,""Sant Pere, Santa Caterina i la Ribera"",53,28516.0",,,,,,
"2020,1,Ciutat Vella,4,""Sant Pere, Santa Caterina i la Ribera"",54,32608.0",,,,,,
"2020,1,Ciutat Vella,4,""Sant Pere, Santa Caterina i la Ribera"",55,45682.0",,,,,,
2020,2.0,L'Eixample,5.0,el Fort Pienc,1.0,52974.0
2020,2.0,L'Eixample,5.0,el Fort Pienc,2.0,50052.0
2020,2.0,L'Eixample,5.0,el Fort Pienc,3.0,56830.0
2020,2.0,L'Eixample,5.0,el Fort Pienc,4.0,46623.0
2020,2.0,L'Eixample,5.0,el Fort Pienc,5.0,55770.0
2020,2.0,L'Eixample,5.0,el Fort Pienc,6.0,58127.0
2020,2.0,L'Eixample,5.0,el Fort Pienc,7.0,59777.0
2020,2.0,L'Eixample,5.0,el Fort Pienc,8.0,60490.0
2020,2.0,L'Eixample,5.0,el Fort Pienc,9.0,57270.0
2020,2.0,L'Eixample,5.0,el Fort Pienc,10.0,55844.0
2020,2.0,L'Eixample,5.0,el Fort Pienc,11.0,53262.0
2020,2.0,L'Eixample,5.0,el Fort Pienc,12.0,46231.0
2020,2.0,L'Eixample,5.0,el Fort Pienc,13.0,41250.0
2020,2.0,L'Eixample,5.0,el Fort Pienc,14.0,41868.0
2020,2.0,L'Eixample,5.0,el Fort Pienc,15.0,45216.0
2020,2.0,L'Eixample,5.0,el Fort Pienc,16.0,55556.0
2020,2.0,L'Eixample,5.0,el Fort Pienc,17.0,59835.0
2020,2.0,L'Eixample,5.0,el Fort Pienc,18.0,56275.0
2020,2.0,L'Eixample,5.0,el Fort Pienc,19.0,51364.0
2020,2.0,L'Eixample,5.0,el Fort Pienc,20.0,45085.0
2020,2.0,L'Eixample,6.0,la Sagrada Família,21.0,44655.0
2020,2.0,L'Eixample,6.0,la Sagrada Família,22.0,53360.0
2020,2.0,L'Eixample,6.0,la Sagrada Família,23.0,48152.0
2020,2.0,L'Eixample,6.0,la Sagrada Família,24.0,47313.0
2020,2.0,L'Eixample,6.0,la Sagrada Família,25.0,43271.0
2020,2.0,L'Eixample,6.0,la Sagrada Família,26.0,50919.0
2020,2.0,L'Eixample,6.0,la Sagrada Família,27.0,51097.0
2020,2.0,L'Eixample,6.0,la Sagrada Família,28.0,50434.0
2020,2.0,L'Eixample,6.0,la Sagrada Família,29.0,50828.0
2020,2.0,L'Eixample,6.0,la Sagrada Família,30.0,40523.0
2020,2.0,L'Eixample,6.0,la Sagrada Família,31.0,56784.0
2020,2.0,L'Eixample,6.0,la Sagrada Família,32.0,51079.0
2020,2.0,L'Eixample,6.0,la Sagrada Família,33.0,46242.0
2020,2.0,L'Eixample,6.0,la Sagrada Família,34.0,43719.0
2020,2.0,L'Eixample,6.0,la Sagrada Família,35.0,50862.0
2020,2.0,L'Eixample,6.0,la Sagrada Família,36.0,57634.0
2020,2.0,L'Eixample,6.0,la Sagrada Família,37.0,61256.0
2020,2.0,L'Eixample,6.0,la Sagrada Família,38.0,57002.0
2020,2.0,L'Eixample,6.0,la Sagrada Família,39.0,49129.0
2020,2.0,L'Eixample,6.0,la Sagrada Família,40.0,42950.0
2020,2.0,L'Eixample,6.0,la Sagrada Família,41.0,48016.0
2020,2.0,L'Eixample,6.0,la Sagrada Família,42.0,58710.0
2020,2.0,L'Eixample,6.0,la Sagrada Família,43.0,57057.0
2020,2.0,L'Eixample,6.0,la Sagrada Família,44.0,46235.0
2020,2.0,L'Eixample,6.0,la Sagrada Família,45.0,56620.0
2020,2.0,L'Eixample,6.0,la Sagrada Família,46.0,47344.0
2020,2.0,L'Eixample,6.0,la Sagrada Família,47.0,50414.0
2020,2.0,L'Eixample,6.0,la Sagrada Família,48.0,53428.0
2020,2.0,L'Eixample,6.0,la Sagrada Família,49.0,42388.0
2020,2.0,L'Eixample,6.0,la Sagrada Família,50.0,47868.0
2020,2.0,L'Eixample,6.0,la Sagrada Família,51.0,43977.0
2020,2.0,L'Eixample,6.0,la Sagrada Família,52.0,51445.0
2020,2.0,L'Eixample,6.0,la Sagrada Família,53.0,51301.0
2020,2.0,L'Eixample,6.0,la Sagrada Família,54.0,54276.0
2020,2.0,L'Eixample,7.0,la Dreta de l'Eixample,55.0,55472.0
2020,2.0,L'Eixample,7.0,la Dreta de l'Eixample,56.0,53549.0
2020,2.0,L'Eixample,7.0,la Dreta de l'Eixample,57.0,73301.0
2020,2.0,L'Eixample,7.0,la Dreta de l'Eixample,58.0,66845.0
2020,2.0,L'Eixample,7.0,la Dreta de l'Eixample,59.0,70171.0
2020,2.0,L'Eixample,7.0,la Dreta de l'Eixample,60.0,60261.0
2020,2.0,L'Eixample,7.0,la Dreta de l'Eixample,61.0,52789.0
2020,2.0,L'Eixample,7.0,la Dreta de l'Eixample,62.0,65944.0
2020,2.0,L'Eixample,7.0,la Dreta de l'Eixample,63.0,86396.0
2020,2.0,L'Eixample,7.0,la Dreta de l'Eixample,64.0,78727.0
2020,2.0,L'Eixample,7.0,la Dreta de l'Eixample,65.0,62297.0
2020,2.0,L'Eixample,7.0,la Dreta de l'Eixample,66.0,58628.0
2020,2.0,L'Eixample,7.0,la Dreta de l'Eixample,67.0,51299.0
2020,2.0,L'Eixample,7.0,la Dreta de l'Eixample,68.0,53300.0
2020,2.0,L'Eixample,7.0,la Dreta de l'Eixample,69.0,65794.0
2020,2.0,L'Eixample,7.0,la Dreta de l'Eixample,70.0,67636.0
2020,2.0,L'Eixample,7.0,la Dreta de l'Eixample,71.0,71273.0
2020,2.0,L'Eixample,7.0,la Dreta de l'Eixample,72.0,79919.0
2020,2.0,L'Eixample,7.0,la Dreta de l'Eixample,73.0,70144.0
2020,2.0,L'Eixample,7.0,la Dreta de l'Eixample,74.0,69601.0
2020,2.0,L'Eixample,7.0,la Dreta de l'Eixample,75.0,65472.0
2020,2.0,L'Eixample,7.0,la Dreta de l'Eixample,76.0,77053.0
2020,2.0,L'Eixample,7.0,la Dreta de l'Eixample,77.0,64732.0
2020,2.0,L'Eixample,7.0,la Dreta de l'Eixample,78.0,74051.0
2020,2.0,L'Eixample,7.0,la Dreta de l'Eixample,79.0,84415.0
2020,2.0,L'Eixample,7.0,la Dreta de l'Eixample,80.0,78130.0
2020,2.0,L'Eixample,7.0,la Dreta de l'Eixample,81.0,77147.0
2020,2.0,L'Eixample,7.0,la Dreta de l'Eixample,82.0,67047.0
2020,2.0,L'Eixample,7.0,la Dreta de l'Eixample,83.0,81736.0
2020,2.0,L'Eixample,8.0,l'Antiga Esquerra de l'Eixample,84.0,60649.0
2020,2.0,L'Eixample,8.0,l'Antiga Esquerra de l'Eixample,85.0,63853.0
2020,2.0,L'Eixample,8.0,l'Antiga Esquerra de l'Eixample,86.0,73395.0
2020,2.0,L'Eixample,8.0,l'Antiga Esquerra de l'Eixample,87.0,62507.0
2020,2.0,L'Eixample,8.0,l'Antiga Esquerra de l'Eixample,88.0,68750.0
2020,2.0,L'Eixample,8.0,l'Antiga Esquerra de l'Eixample,89.0,62954.0
2020,2.0,L'Eixample,8.0,l'Antiga Esquerra de l'Eixample,90.0,56162.0
2020,2.0,L'Eixample,8.0,l'Antiga Esquerra de l'Eixample,91.0,60911.0
2020,2.0,L'Eixample,8.0,l'Antiga Esquerra de l'Eixample,92.0,53912.0
2020,2.0,L'Eixample,8.0,l'Antiga Esquerra de l'Eixample,93.0,64802.0
2020,2.0,L'Eixample,8.0,l'Antiga Esquerra de l'Eixample,94.0,58854.0
2020,2.0,L'Eixample,8.0,l'Antiga Esquerra de l'Eixample,95.0,57674.0
2020,2.0,L'Eixample,8.0,l'Antiga Esquerra de l'Eixample,96.0,51936.0
2020,2.0,L'Eixample,8.0,l'Antiga Esquerra de l'Eixample,97.0,50959.0
2020,2.0,L'Eixample,8.0,l'Antiga Esquerra de l'Eixample,98.0,55620.0
2020,2.0,L'Eixample,8.0,l'Antiga Esquerra de l'Eixample,99.0,72276.0
2020,2.0,L'Eixample,8.0,l'Antiga Esquerra de l'Eixample,100.0,57641.0
2020,2.0,L'Eixample,8.0,l'Antiga Esquerra de l'Eixample,101.0,59304.0
2020,2.0,L'Eixample,8.0,l'Antiga Esquerra de l'Eixample,102.0,69190.0
2020,2.0,L'Eixample,8.0,l'Antiga Esquerra de l'Eixample,103.0,48691.0
2020,2.0,L'Eixample,8.0,l'Antiga Esquerra de l'Eixample,104.0,65679.0
2020,2.0,L'Eixample,8.0,l'Antiga Esquerra de l'Eixample,105.0,53008.0
2020,2.0,L'Eixample,8.0,l'Antiga Esquerra de l'Eixample,106.0,67367.0
2020,2.0,L'Eixample,8.0,l'Antiga Esquerra de l'Eixample,107.0,68343.0
2020,2.0,L'Eixample,8.0,l'Antiga Esquerra de l'Eixample,108.0,75683.0
2020,2.0,L'Eixample,8.0,l'Antiga Esquerra de l'Eixample,109.0,75412.0
2020,2.0,L'Eixample,9.0,la Nova Esquerra de l'Eixample,110.0,55229.0
2020,2.0,L'Eixample,9.0,la Nova Esquerra de l'Eixample,111.0,55921.0
2020,2.0,L'Eixample,9.0,la Nova Esquerra de l'Eixample,112.0,76266.0
2020,2.0,L'Eixample,9.0,la Nova Esquerra de l'Eixample,113.0,73899.0
2020,2.0,L'Eixample,9.0,la Nova Esquerra de l'Eixample,114.0,53680.0
2020,2.0,L'Eixample,9.0,la Nova Esquerra de l'Eixample,115.0,52043.0
2020,2.0,L'Eixample,9.0,la Nova Esquerra de l'Eixample,116.0,74791.0
2020,2.0,L'Eixample,9.0,la Nova Esquerra de l'Eixample,117.0,58511.0
2020,2.0,L'Eixample,9.0,la Nova Esquerra de l'Eixample,118.0,65933.0
2020,2.0,L'Eixample,9.0,la Nova Esquerra de l'Eixample,119.0,60253.0
2020,2.0,L'Eixample,9.0,la Nova Esquerra de l'Eixample,120.0,52640.0
2020,2.0,L'Eixample,9.0,la Nova Esquerra de l'Eixample,121.0,52850.0
2020,2.0,L'Eixample,9.0,la Nova Esquerra de l'Eixample,122.0,66525.0
2020,2.0,L'Eixample,9.0,la Nova Esquerra de l'Eixample,123.0,51816.0
2020,2.0,L'Eixample,9.0,la Nova Esquerra de l'Eixample,124.0,63432.0
2020,2.0,L'Eixample,9.0,la Nova Esquerra de l'Eixample,125.0,58569.0
2020,2.0,L'Eixample,9.0,la Nova Esquerra de l'Eixample,126.0,60115.0
2020,2.0,L'Eixample,9.0,la Nova Esquerra de l'Eixample,127.0,49032.0
2020,2.0,L'Eixample,9.0,la Nova Esquerra de l'Eixample,128.0,49005.0
2020,2.0,L'Eixample,9.0,la Nova Esquerra de l'Eixample,129.0,57182.0
2020,2.0,L'Eixample,9.0,la Nova Esquerra de l'Eixample,130.0,86447.0
2020,2.0,L'Eixample,9.0,la Nova Esquerra de l'Eixample,131.0,52597.0
2020,2.0,L'Eixample,9.0,la Nova Esquerra de l'Eixample,132.0,58670.0
2020,2.0,L'Eixample,9.0,la Nova Esquerra de l'Eixample,133.0,55167.0
2020,2.0,L'Eixample,9.0,la Nova Esquerra de l'Eixample,134.0,49905.0
2020,2.0,L'Eixample,9.0,la Nova Esquerra de l'Eixample,135.0,46611.0
2020,2.0,L'Eixample,9.0,la Nova Esquerra de l'Eixample,136.0,54202.0
2020,2.0,L'Eixample,9.0,la Nova Esquerra de l'Eixample,137.0,48589.0
2020,2.0,L'Eixample,9.0,la Nova Esquerra de l'Eixample,138.0,57613.0
2020,2.0,L'Eixample,9.0,la Nova Esquerra de l'Eixample,139.0,48317.0
2020,2.0,L'Eixample,9.0,la Nova Esquerra de l'Eixample,140.0,52968.0
2020,2.0,L'Eixample,9.0,la Nova Esquerra de l'Eixample,141.0,52440.0
2020,2.0,L'Eixample,9.0,la Nova Esquerra de l'Eixample,142.0,46113.0
2020,2.0,L'Eixample,9.0,la Nova Esquerra de l'Eixample,143.0,56052.0
2020,2.0,L'Eixample,9.0,la Nova Esquerra de l'Eixample,144.0,61671.0
2020,2.0,L'Eixample,9.0,la Nova Esquerra de l'Eixample,145.0,56854.0
2020,2.0,L'Eixample,9.0,la Nova Esquerra de l'Eixample,146.0,55056.0
2020,2.0,L'Eixample,9.0,la Nova Esquerra de l'Eixample,147.0,51188.0
2020,2.0,L'Eixample,9.0,la Nova Esquerra de l'Eixample,148.0,52435.0
2020,2.0,L'Eixample,9.0,la Nova Esquerra de l'Eixample,149.0,53280.0
2020,2.0,L'Eixample,10.0,Sant Antoni,150.0,49318.0
2020,2.0,L'Eixample,10.0,Sant Antoni,151.0,52222.0
2020,2.0,L'Eixample,10.0,Sant Antoni,152.0,60164.0
2020,2.0,L'Eixample,10.0,Sant Antoni,153.0,52927.0
2020,2.0,L'Eixample,10.0,Sant Antoni,154.0,44855.0
2020,2.0,L'Eixample,10.0,Sant Antoni,155.0,46292.0
2020,2.0,L'Eixample,10.0,Sant Antoni,156.0,49162.0
2020,2.0,L'Eixample,10.0,Sant Antoni,157.0,47743.0
2020,2.0,L'Eixample,10.0,Sant Antoni,158.0,51657.0
2020,2.0,L'Eixample,10.0,Sant Antoni,159.0,57997.0
2020,2.0,L'Eixample,10.0,Sant Antoni,160.0,55258.0
2020,2.0,L'Eixample,10.0,Sant Antoni,161.0,50292.0
2020,2.0,L'Eixample,10.0,Sant Antoni,162.0,45156.0
2020,2.0,L'Eixample,10.0,Sant Antoni,163.0,53924.0
2020,2.0,L'Eixample,10.0,Sant Antoni,164.0,51721.0
2020,2.0,L'Eixample,10.0,Sant Antoni,165.0,50593.0
2020,2.0,L'Eixample,10.0,Sant Antoni,166.0,46667.0
2020,2.0,L'Eixample,10.0,Sant Antoni,167.0,53267.0
2020,2.0,L'Eixample,10.0,Sant Antoni,168.0,46301.0
2020,2.0,L'Eixample,10.0,Sant Antoni,169.0,44791.0
2020,2.0,L'Eixample,10.0,Sant Antoni,170.0,46071.0
2020,2.0,L'Eixample,10.0,Sant Antoni,171.0,42834.0
2020,2.0,L'Eixample,10.0,Sant Antoni,172.0,43660.0
2020,2.0,L'Eixample,10.0,Sant Antoni,173.0,46625.0
2020,3.0,Sants-Montjuïc,11.0,el Poble Sec,1.0,40959.0
2020,3.0,Sants-Montjuïc,11.0,el Poble Sec,2.0,35000.0
2020,3.0,Sants-Montjuïc,11.0,el Poble Sec,3.0,34979.0
2020,3.0,Sants-Montjuïc,11.0,el Poble Sec,4.0,41429.0
2020,3.0,Sants-Montjuïc,11.0,el Poble Sec,5.0,33947.0
2020,3.0,Sants-Montjuïc,11.0,el Poble Sec,6.0,37489.0
2020,3.0,Sants-Montjuïc,11.0,el Poble Sec,7.0,38439.0
2020,3.0,Sants-Montjuïc,11.0,el Poble Sec,8.0,35167.0
2020,3.0,Sants-Montjuïc,11.0,el Poble Sec,9.0,40471.0
2020,3.0,Sants-Montjuïc,11.0,el Poble Sec,10.0,37616.0
2020,3.0,Sants-Montjuïc,11.0,el Poble Sec,11.0,31165.0
2020,3.0,Sants-Montjuïc,11.0,el Poble Sec,12.0,37556.0
2020,3.0,Sants-Montjuïc,11.0,el Poble Sec,13.0,34079.0
2020,3.0,Sants-Montjuïc,11.0,el Poble Sec,14.0,33825.0
2020,3.0,Sants-Montjuïc,11.0,el Poble Sec,15.0,35610.0
2020,3.0,Sants-Montjuïc,11.0,el Poble Sec,16.0,36142.0
2020,3.0,Sants-Montjuïc,11.0,el Poble Sec,17.0,33633.0
2020,3.0,Sants-Montjuïc,11.0,el Poble Sec,18.0,39599.0
2020,3.0,Sants-Montjuïc,11.0,el Poble Sec,19.0,36851.0
2020,3.0,Sants-Montjuïc,11.0,el Poble Sec,20.0,44818.0
2020,3.0,Sants-Montjuïc,11.0,el Poble Sec,21.0,42423.0
2020,3.0,Sants-Montjuïc,11.0,el Poble Sec,22.0,39550.0
2020,3.0,Sants-Montjuïc,11.0,el Poble Sec,23.0,36814.0
2020,3.0,Sants-Montjuïc,11.0,el Poble Sec,24.0,37450.0
2020,3.0,Sants-Montjuïc,12.0,la Marina del Prat Vermell,25.0,30740.0
2020,3.0,Sants-Montjuïc,13.0,la Marina de Port,26.0,37219.0
2020,3.0,Sants-Montjuïc,13.0,la Marina de Port,27.0,39476.0
2020,3.0,Sants-Montjuïc,13.0,la Marina de Port,28.0,49614.0
2020,3.0,Sants-Montjuïc,13.0,la Marina de Port,29.0,36994.0
2020,3.0,Sants-Montjuïc,13.0,la Marina de Port,30.0,40517.0
2020,3.0,Sants-Montjuïc,13.0,la Marina de Port,31.0,37706.0
2020,3.0,Sants-Montjuïc,13.0,la Marina de Port,32.0,33643.0
2020,3.0,Sants-Montjuïc,13.0,la Marina de Port,33.0,30398.0
2020,3.0,Sants-Montjuïc,13.0,la Marina de Port,34.0,39159.0
2020,3.0,Sants-Montjuïc,13.0,la Marina de Port,35.0,43406.0
2020,3.0,Sants-Montjuïc,13.0,la Marina de Port,36.0,46446.0
2020,3.0,Sants-Montjuïc,13.0,la Marina de Port,37.0,45111.0
2020,3.0,Sants-Montjuïc,13.0,la Marina de Port,38.0,31121.0
2020,3.0,Sants-Montjuïc,13.0,la Marina de Port,39.0,29312.0
2020,3.0,Sants-Montjuïc,14.0,la Font de la Guatlla,40.0,47940.0
2020,3.0,Sants-Montjuïc,14.0,la Font de la Guatlla,41.0,44425.0
2020,3.0,Sants-Montjuïc,14.0,la Font de la Guatlla,42.0,40634.0
2020,3.0,Sants-Montjuïc,14.0,la Font de la Guatlla,43.0,46726.0
2020,3.0,Sants-Montjuïc,14.0,la Font de la Guatlla,44.0,40802.0
2020,3.0,Sants-Montjuïc,14.0,la Font de la Guatlla,45.0,41967.0
2020,3.0,Sants-Montjuïc,14.0,la Font de la Guatlla,46.0,54483.0
2020,3.0,Sants-Montjuïc,15.0,Hostafrancs,47.0,39766.0
2020,3.0,Sants-Montjuïc,15.0,Hostafrancs,48.0,47782.0
2020,3.0,Sants-Montjuïc,15.0,Hostafrancs,49.0,45689.0
2020,3.0,Sants-Montjuïc,15.0,Hostafrancs,50.0,44819.0
2020,3.0,Sants-Montjuïc,15.0,Hostafrancs,51.0,40124.0
2020,3.0,Sants-Montjuïc,15.0,Hostafrancs,52.0,42063.0
2020,3.0,Sants-Montjuïc,15.0,Hostafrancs,53.0,40040.0
2020,3.0,Sants-Montjuïc,15.0,Hostafrancs,54.0,47309.0
2020,3.0,Sants-Montjuïc,15.0,Hostafrancs,55.0,43645.0
2020,3.0,Sants-Montjuïc,15.0,Hostafrancs,56.0,40150.0
2020,3.0,Sants-Montjuïc,16.0,la Bordeta,57.0,39794.0
2020,3.0,Sants-Montjuïc,16.0,la Bordeta,58.0,57610.0
2020,3.0,Sants-Montjuïc,16.0,la Bordeta,59.0,39712.0
2020,3.0,Sants-Montjuïc,16.0,la Bordeta,60.0,48074.0
2020,3.0,Sants-Montjuïc,16.0,la Bordeta,61.0,37646.0
2020,3.0,Sants-Montjuïc,16.0,la Bordeta,62.0,40800.0
2020,3.0,Sants-Montjuïc,16.0,la Bordeta,63.0,45423.0
2020,3.0,Sants-Montjuïc,16.0,la Bordeta,64.0,48043.0
2020,3.0,Sants-Montjuïc,16.0,la Bordeta,65.0,49849.0
2020,3.0,Sants-Montjuïc,16.0,la Bordeta,66.0,44636.0
2020,3.0,Sants-Montjuïc,16.0,la Bordeta,67.0,47163.0
2020,3.0,Sants-Montjuïc,16.0,la Bordeta,68.0,37365.0
2020,3.0,Sants-Montjuïc,16.0,la Bordeta,69.0,49897.0
2020,3.0,Sants-Montjuïc,17.0,Sants-Badal,70.0,39045.0
2020,3.0,Sants-Montjuïc,17.0,Sants-Badal,71.0,36488.0
2020,3.0,Sants-Montjuïc,17.0,Sants-Badal,72.0,38539.0
2020,3.0,Sants-Montjuïc,17.0,Sants-Badal,73.0,46699.0
2020,3.0,Sants-Montjuïc,17.0,Sants-Badal,74.0,42913.0
2020,3.0,Sants-Montjuïc,17.0,Sants-Badal,75.0,42787.0
2020,3.0,Sants-Montjuïc,17.0,Sants-Badal,76.0,38565.0
2020,3.0,Sants-Montjuïc,17.0,Sants-Badal,77.0,41426.0
2020,3.0,Sants-Montjuïc,17.0,Sants-Badal,78.0,41995.0
2020,3.0,Sants-Montjuïc,17.0,Sants-Badal,79.0,37221.0
2020,3.0,Sants-Montjuïc,17.0,Sants-Badal,80.0,43125.0
2020,3.0,Sants-Montjuïc,17.0,Sants-Badal,81.0,45939.0
2020,3.0,Sants-Montjuïc,17.0,Sants-Badal,82.0,50813.0
2020,3.0,Sants-Montjuïc,17.0,Sants-Badal,83.0,49163.0
2020,3.0,Sants-Montjuïc,17.0,Sants-Badal,84.0,47940.0
2020,3.0,Sants-Montjuïc,17.0,Sants-Badal,85.0,48889.0
2020,3.0,Sants-Montjuïc,18.0,Sants,86.0,58376.0
2020,3.0,Sants-Montjuïc,18.0,Sants,87.0,53985.0
2020,3.0,Sants-Montjuïc,18.0,Sants,88.0,46601.0
2020,3.0,Sants-Montjuïc,18.0,Sants,89.0,49919.0
2020,3.0,Sants-Montjuïc,18.0,Sants,90.0,62122.0
2020,3.0,Sants-Montjuïc,18.0,Sants,91.0,53409.0
2020,3.0,Sants-Montjuïc,18.0,Sants,92.0,49835.0
2020,3.0,Sants-Montjuïc,18.0,Sants,93.0,52070.0
2020,3.0,Sants-Montjuïc,18.0,Sants,94.0,48844.0
2020,3.0,Sants-Montjuïc,18.0,Sants,95.0,44908.0
2020,3.0,Sants-Montjuïc,18.0,Sants,96.0,44395.0
2020,3.0,Sants-Montjuïc,18.0,Sants,97.0,33885.0
2020,3.0,Sants-Montjuïc,18.0,Sants,98.0,40414.0
2020,3.0,Sants-Montjuïc,18.0,Sants,99.0,41219.0
2020,3.0,Sants-Montjuïc,18.0,Sants,100.0,43517.0
2020,3.0,Sants-Montjuïc,18.0,Sants,101.0,40910.0
2020,3.0,Sants-Montjuïc,18.0,Sants,102.0,44654.0
2020,3.0,Sants-Montjuïc,18.0,Sants,103.0,41795.0
2020,3.0,Sants-Montjuïc,18.0,Sants,104.0,41891.0
2020,3.0,Sants-Montjuïc,18.0,Sants,105.0,40881.0
2020,3.0,Sants-Montjuïc,18.0,Sants,106.0,44249.0
2020,3.0,Sants-Montjuïc,18.0,Sants,107.0,48112.0
2020,3.0,Sants-Montjuïc,18.0,Sants,108.0,46415.0
2020,3.0,Sants-Montjuïc,18.0,Sants,109.0,47293.0
2020,3.0,Sants-Montjuïc,18.0,Sants,110.0,47673.0
2020,3.0,Sants-Montjuïc,18.0,Sants,111.0,47848.0
2020,3.0,Sants-Montjuïc,18.0,Sants,112.0,56321.0
2020,3.0,Sants-Montjuïc,18.0,Sants,113.0,61763.0
2020,3.0,Sants-Montjuïc,18.0,Sants,114.0,58764.0
2020,3.0,Sants-Montjuïc,13.0,la Marina de Port,211.0,48175.0
2020,3.0,Sants-Montjuïc,13.0,la Marina de Port,212.0,37938.0
2020,3.0,Sants-Montjuïc,13.0,la Marina de Port,213.0,34666.0
2020,4.0,Les Corts,19.0,les Corts,1.0,57293.0
2020,4.0,Les Corts,19.0,les Corts,2.0,68370.0
2020,4.0,Les Corts,19.0,les Corts,3.0,58553.0
2020,4.0,Les Corts,19.0,les Corts,4.0,57304.0
2020,4.0,Les Corts,19.0,les Corts,5.0,54676.0
2020,4.0,Les Corts,19.0,les Corts,6.0,57693.0
2020,4.0,Les Corts,19.0,les Corts,7.0,46916.0
2020,4.0,Les Corts,19.0,les Corts,8.0,46741.0
2020,4.0,Les Corts,19.0,les Corts,9.0,56010.0
2020,4.0,Les Corts,19.0,les Corts,10.0,69740.0
2020,4.0,Les Corts,19.0,les Corts,11.0,70024.0
2020,4.0,Les Corts,19.0,les Corts,12.0,64000.0
2020,4.0,Les Corts,19.0,les Corts,13.0,68611.0
2020,4.0,Les Corts,19.0,les Corts,14.0,73571.0
2020,4.0,Les Corts,19.0,les Corts,15.0,63733.0
2020,4.0,Les Corts,19.0,les Corts,16.0,68496.0
2020,4.0,Les Corts,19.0,les Corts,17.0,65605.0
2020,4.0,Les Corts,19.0,les Corts,18.0,67732.0
2020,4.0,Les Corts,19.0,les Corts,19.0,91440.0
2020,4.0,Les Corts,19.0,les Corts,20.0,71683.0
2020,4.0,Les Corts,19.0,les Corts,21.0,80198.0
2020,4.0,Les Corts,19.0,les Corts,22.0,63103.0
2020,4.0,Les Corts,19.0,les Corts,23.0,127478.0
2020,4.0,Les Corts,19.0,les Corts,24.0,127478.0
2020,4.0,Les Corts,19.0,les Corts,25.0,57229.0
2020,4.0,Les Corts,19.0,les Corts,26.0,60734.0
2020,4.0,Les Corts,19.0,les Corts,27.0,65493.0
2020,4.0,Les Corts,19.0,les Corts,28.0,58255.0
2020,4.0,Les Corts,19.0,les Corts,29.0,76197.0
2020,4.0,Les Corts,19.0,les Corts,30.0,67674.0
2020,4.0,Les Corts,19.0,les Corts,31.0,55843.0
2020,4.0,Les Corts,19.0,les Corts,32.0,55812.0
2020,4.0,Les Corts,19.0,les Corts,33.0,55325.0
2020,4.0,Les Corts,19.0,les Corts,34.0,77670.0
2020,4.0,Les Corts,19.0,les Corts,35.0,65020.0
2020,4.0,Les Corts,20.0,la Maternitat i Sant Ramon,36.0,52723.0
2020,4.0,Les Corts,20.0,la Maternitat i Sant Ramon,37.0,58890.0
2020,4.0,Les Corts,20.0,la Maternitat i Sant Ramon,38.0,57801.0
2020,4.0,Les Corts,20.0,la Maternitat i Sant Ramon,39.0,50128.0
2020,4.0,Les Corts,20.0,la Maternitat i Sant Ramon,40.0,44104.0
2020,4.0,Les Corts,20.0,la Maternitat i Sant Ramon,41.0,44873.0
2020,4.0,Les Corts,20.0,la Maternitat i Sant Ramon,42.0,42470.0
2020,4.0,Les Corts,20.0,la Maternitat i Sant Ramon,43.0,70742.0
2020,4.0,Les Corts,20.0,la Maternitat i Sant Ramon,44.0,53192.0
2020,4.0,Les Corts,20.0,la Maternitat i Sant Ramon,45.0,50679.0
2020,4.0,Les Corts,20.0,la Maternitat i Sant Ramon,46.0,79409.0
2020,4.0,Les Corts,20.0,la Maternitat i Sant Ramon,47.0,68231.0
2020,4.0,Les Corts,20.0,la Maternitat i Sant Ramon,48.0,68306.0
2020,4.0,Les Corts,20.0,la Maternitat i Sant Ramon,49.0,96950.0
2020,4.0,Les Corts,21.0,Pedralbes,50.0,127478.0
2020,4.0,Les Corts,21.0,Pedralbes,51.0,74156.0
2020,4.0,Les Corts,21.0,Pedralbes,52.0,127478.0
2020,4.0,Les Corts,21.0,Pedralbes,53.0,80398.0
2020,4.0,Les Corts,21.0,Pedralbes,54.0,103873.0
2020,4.0,Les Corts,21.0,Pedralbes,55.0,127478.0
